m	u	d	attr1	attr2	attr3	attr4	attr5	attr6	attr7	match
10	19	72	.023087421	.21865889	.43200755	.048979599	.62990028	.21800813	.011410004	0
10	19	73	.019690264	.036443152	.36248931	.21000001	.6352424	0	.082615957	0
10	19	74	.0027616965	.036443152	.39548621	.15000001	.66003042	.21865889	.027494371	0
10	19	75	0	0	.16563946	.12	0	.21865889	0	0
10	19	76	.0035627992	.072886303	.33416796	.080000006	.53216511	.071747452	.23948355	0
10	19	77	0	0	.10015409	.12	0	.21865889	0	0
10	19	78	.0010751642	0	.42613637	.24000001	.33979684	.21865889	.072760686	0
10	19	79	.009739724	0	.36346924	.60000002	.58388531	.21865889	.048507124	0
10	20	1	.0091660731	0	.587336	.40000001	.68987805	.66021186	.086889818	0
10	20	2	.0043284236	0	.64046973	0	.74376094	.66021186	.4397665	0
10	20	3	.0012730657	0	.66914475	.40000001	.74200213	.66021186	.4212501	0
10	20	4	.66021186	0	.37936538	1	.75883585	.66021186	.17046703	0
10	20	5	.075058453	.22007063	.56877339	.22222222	.70530605	.43670264	.68280768	0
10	20	6	.020241743	0	.25620741	1	.73533273	.66021186	.056654073	0
10	20	7	.0049649561	.11003532	.68434072	.2	.37188047	0	.28552604	0
10	20	8	.01298527	.11003532	.39716488	.44999999	.76518095	.66021186	.1415987	0
10	20	9	.004519383	0	.50549138	.40000001	.54994977	.66021186	.055584453	0
10	20	10	.017950226	0	.69249165	.40000001	.6589855	.66021186	.88251984	0
10	20	11	.043565053	0	.58984399	1	.77362686	.66021186	.26529846	0
10	20	12	.32342234	0	.55092329	1	.77760351	.66021186	.30219632	0
10	20	13	.030871844	.22007063	.68617207	.15555556	.1252749	.65677327	.023188142	0
10	20	14	.010120871	0	.65582651	.40000001	.4819189	.66021186	.13939431	0
10	20	15	.023965461	.33010593	.67289239	.0625	.46195263	.21663202	.2073756	0
10	20	16	0	0	.23699187	.2	0	.66021186	0	0
10	20	17	.0075110872	.11003532	.57726455	.2	.66206199	.64989603	.88457775	1
10	20	18	.00063653284	0	.55260926	0	.31872943	.66021186	.067106001	0
10	20	19	.027434565	0	.51536447	1	.64002723	.66021186	.0082936315	0
10	20	20	.015117656	.11003532	.35106736	.30000001	.64312726	0	.19254459	0
10	20	21	0	.11003532	.10840108	.15000001	0	0	0	0
10	20	22	.00012730657	0	.66178858	.2	0	.66021186	.11276064	0
10	20	23	.011521245	0	.34750289	.60000002	.68993002	.66021186	0	0
10	20	24	.026798034	0	.58666664	.80000001	.63839024	.66021186	.005598011	0
10	20	25	.12930104	.22007063	.58625847	.15555556	.66751295	.21663202	.75519568	0
10	20	26	.044069286	.22007063	.54154307	.13333334	.70888233	.42982545	.92171127	1
10	20	27	.48940781	.11003532	.56657606	.30000001	.72691762	.66021186	.28305721	0
10	20	28	.00019095985	0	.67862266	.60000002	.38247532	.66021186	0	0
10	20	29	.0073519545	.11003532	.40131173	.25	.36977598	0	.077053107	0
10	20	30	.006683595	0	.46380177	0	.72543877	.66021186	.89700985	0
10	20	31	.013112577	.22007063	.6252566	.28888887	.60819006	.21663202	.13921192	0
10	20	32	.069870085	.22007063	.48849574	.11111111	.51040554	.22007063	.36641982	0
10	20	33	.21712136	0	.45866823	1	.71521938	.66021186	.15670373	0
10	20	34	.000095479925	.33010593	.34923521	.022222223	.21514238	0	0	0
10	20	35	.071546294	0	.63035369	1	.69570589	.66021186	.029385356	0
10	20	36	.000063653286	0	.71544713	.40000001	.43028477	.66021186	0	0
10	20	37	.15416826	0	.33698598	.80000001	.68966043	.66021186	.1952108	0
10	20	38	.15416826	0	.69470954	.80000001	.68966043	.66021186	.1952108	0
10	20	39	.0022915183	0	.37374303	.40000001	.64542717	.66021186	.031009177	0
10	20	40	.032144908	0	.60301971	.40000001	.64319384	.66021186	.2824294	0
10	20	41	.10779683	.11003532	.63015229	.40000001	.71819907	.66021186	.27015471	0
10	20	42	.028262058	0	.63031447	1	.73724496	.66021186	.18197103	0
10	20	43	.028262058	0	.67801094	1	.73724496	.66021186	.18197103	0
10	20	44	.00092297263	.11003532	.13617049	.2	.24095945	0	.016999306	0
10	20	45	.0098662591	0	.50592333	1	.71886033	.66021186	0	0
10	20	46	.0014640255	0	.15898825	0	.43028477	.66021186	.10365396	0
10	20	47	0	0	.35772356	.40000001	0	.66021186	0	0
10	20	48	.045681842	.22007063	.64186817	.17777778	.6867075	.22007063	.10771827	0
10	20	49	.00050922629	0	.17034456	0	0	.66021186	.011276064	0
10	20	50	.1178095	.44014126	.65884733	.112	.71826118	.13101079	.62417978	0
10	20	51	.15391365	0	.50889599	.80000001	.59794569	.66021186	.081017599	0
10	20	52	.042297605	.11003532	.44956464	.25	.035118245	0	.009735629	0
10	20	53	.11390755	.11003532	.63535219	.34999999	.75540382	.66021186	.80467689	0
10	20	54	.008465887	0	.66710609	0	.76495069	.66021186	.24018016	0
10	20	55	.03335432	0	.63289559	.80000001	.63490909	.66021186	.13212167	0
10	20	56	.0097071258	.11003532	.42092577	.2	.6430068	0	.1974204	0
10	20	57	.0061743688	.11003532	.38544065	.2	.37981927	0	.037956297	0
10	20	58	.11824027	.11003532	.6821788	.34999999	.63298976	.64989603	.034326341	0
10	20	59	.0029917043	.11003532	.28388768	.15000001	.33325145	0	.24886753	0
10	20	60	.14226508	.22007063	.55272192	.25	.71821409	.43326405	.92422521	0
10	20	61	.15340787	.11003532	.51283872	.40000001	.7316016	0	.15992402	0
10	20	62	.0068745543	0	.60996455	.40000001	.70410234	.66021186	.59741014	0
10	20	63	.20566376	0	.55455482	1	.69100338	.66021186	.27616069	0
10	20	64	.035741318	.11003532	.32021436	.34999999	.32616746	0	.044913355	0
10	20	65	0	.11003532	.096012384	.1	0	0	0	0
10	20	66	0	0	.26911315	.40000001	0	.66021186	0	0
10	20	67	.000063653286	0	.69725776	0	0	.66021186	.011276064	0
10	20	68	.027434565	0	.51536447	1	.64002723	.66021186	.0082936315	0
10	20	69	.085430197	0	.62374568	.80000001	.72006834	.66021186	.20730792	0
10	20	70	.060279664	0	.53936547	.60000002	.79053289	.66021186	.26959363	0
10	20	71	0	0	.28930649	.2	0	.66021186	0	0
10	20	72	.069709443	.66021186	.67997283	.081632659	.70901579	.65824693	.049645197	0
10	20	73	.059452169	.11003532	.57055223	.34999999	.71502882	0	.65879643	0
10	20	74	.0083385799	.11003532	.6224888	.25	.74293029	.66021186	.17735755	0
10	20	75	0	0	.26071379	.2	0	.66021186	0	0
10	20	76	.010757405	.22007063	.52597487	.13333334	.59900504	.21663202	.013882892	0
10	20	77	0	0	.15764089	.2	0	.66021186	0	0
10	20	78	.0032463174	0	.67073166	.40000001	.38247532	.66021186	.17397691	0
10	20	79	.029407818	0	.57209462	1	.65722132	.66021186	.085559666	0
10	21	1	.00038587334	0	.69779527	.24000001	.56314462	.027793597	.51881552	0
10	21	2	.00018221796	0	.76092178	0	.60712898	.027793597	.15476191	0
10	21	3	.000053593518	0	.79498959	.24000001	.60569328	.027793597	.089802653	0
10	21	4	.027793597	0	.45071197	.60000002	.6194346	.027793597	.26995715	0
10	21	5	.0031598106	.0092645325	.67574161	.13333334	.57573843	.018384306	.081275985	0
10	21	6	.00085213687	0	.30439189	.60000002	.60024905	.027793597	0	0
10	21	7	.00020901472	.0046322662	.81304353	.12	.30356449	0	.20238096	0
10	21	8	.00054665381	.0046322662	.47185901	.27000001	.62461406	.027793597	.14857502	0
10	21	9	.00019025698	0	.60055822	.24000001	.44892171	.027793597	.12803689	0
10	21	10	.00075566856	0	.82272732	.24000001	.53792715	.027793597	.29092544	0
10	21	11	.0018340016	0	.70077491	.60000002	.63150841	.027793597	.69913983	0
10	21	12	.013615433	0	.65453446	.60000002	.63475454	.027793597	.31895268	0
10	21	13	.0012996428	.0092645325	.81521928	.093333341	.10226138	.02764884	.00012127953	0
10	21	14	.00042606844	0	.77916664	.24000001	.39338839	.027793597	.2763854	0
10	21	15	.0010088979	.013896799	.79944205	.037500001	.37709001	.0091197742	.59635246	0
10	21	16	0	0	.28156251	.12	0	.027793597	0	0
10	21	17	.00031620174	.0046322662	.6858297	.12	.54043847	.027359322	.061915826	0
10	21	18	.000026796759	0	.65653753	0	.26017752	.027793597	0	0
10	21	19	.0011549402	0	.61228818	.60000002	.52245158	.027793597	0	0
10	21	20	.00063642301	.0046322662	.417092	.18000001	.52498209	0	.17427403	0
10	21	21	0	.0046322662	.12878789	.090000004	0	0	0	0
10	21	22	5.3593517e-06	0	.78625005	.12	0	.027793597	.5	1
10	21	23	.00048502133	0	.41285715	.36000001	.56318706	.027793597	0	0
10	21	24	.0011281435	0	.69700003	.48000002	.5211153	.027793597	0	0
10	21	25	.0054433146	.0092645325	.69651508	.093333341	.54488808	.0091197742	.32566705	0
10	21	26	.0018552288	.0092645325	.64339012	.080000006	.57865769	.018094791	.15150936	0
10	21	27	.020603089	.0046322662	.67313099	.18000001	.59337986	.027793597	.69147032	0
10	21	28	8.0390273e-06	0	.80625004	.36000001	.31221303	.027793597	0	0
10	21	29	.00030950256	.0046322662	.47678572	.15000001	.30184659	0	.076388888	0
10	21	30	.00028136597	0	.55102813	0	.59217268	.027793597	.26765168	0
10	21	31	.00055201323	.0092645325	.74284756	.17333333	.49646303	.0091197742	.14887217	0
10	21	32	.0029413907	.0092645325	.58036625	.06666667	.41664195	.0092645325	.36361086	0
10	21	33	.0091403741	0	.54492921	.60000002	.58383065	.027793597	.55704397	0
10	21	34	4.0195137e-06	.013896799	.41491526	.013333335	.17561984	0	0	0
10	21	35	.0030119556	0	.74890321	.60000002	.56790185	.027793597	.0013221685	0
10	21	36	2.6796758e-06	0	.85000002	.24000001	.35123968	.027793597	0	0
10	21	37	.0064901751	0	.40036234	.48000002	.56296694	.027793597	.7517184	0
10	21	38	.0064901751	0	.82536232	.48000002	.56296694	.027793597	.7517184	0
10	21	39	.000096468335	0	.44403222	.24000001	.52685952	.027793597	.29166666	0
10	21	40	.0013532363	0	.71642858	.24000001	.52503645	.027793597	.78027433	0
10	21	41	.0045380308	.0046322662	.7486639	.24000001	.58626294	.027793597	.75846708	0
10	21	42	.0011897761	0	.74885666	.60000002	.60181004	.027793597	.18411197	0
10	21	43	.0011897761	0	.80552328	.60000002	.60181004	.027793597	.18411197	0
10	21	44	.000038855298	.0046322662	.16177984	.12	.1966942	0	.075377837	0
10	21	45	.00041534976	0	.60107142	.60000002	.58680272	.027793597	.0025831258	0
10	21	46	.000061632541	0	.18888889	0	.35123968	.027793597	0	0
10	21	47	0	0	.42500001	.24000001	0	.027793597	0	0
10	21	48	.0019231141	.0092645325	.7625832	.10666668	.56055647	.0092645325	.10916968	0
10	21	49	.000021437407	0	.20238096	0	0	.027793597	0	0
10	21	50	.0049595437	.018529065	.78275561	.067200005	.58631361	.0055152918	.29545224	0
10	21	51	.0064794561	0	.60460323	.48000002	.48810059	.027793597	0	0
10	21	52	.0017806445	.0046322662	.53411347	.15000001	.028666876	0	.00018191928	0
10	21	53	.0047952798	.0046322662	.7548418	.21000001	.616633	.027793597	.36922148	0
10	21	54	.00035639686	0	.79256755	0	.62442613	.027793597	.44999999	0
10	21	55	.0014041502	0	.75192314	.48000002	.51827365	.027793597	.33632135	0
10	21	56	.00040865055	.0046322662	.50008857	.12	.52488381	0	.64177597	0
10	21	57	.00025992855	.0046322662	.45792982	.12	.31004491	0	.14194374	0
10	21	58	.0049776784	.0046322662	.81047499	.21000001	.51670694	.027359322	.0010297094	0
10	21	59	.00012594476	.0046322662	.33727795	.090000004	.27203178	0	.013498731	0
10	21	60	.0059890752	.0092645325	.65667135	.15000001	.58627516	.018239548	.19655275	0
10	21	61	.0064581637	.0046322662	.60928738	.24000001	.59720337	0	.51236391	0
10	21	62	.00028940497	0	.72467953	.24000001	.57475585	.027793597	.49746835	0
10	21	63	.0086580319	0	.658849	.60000002	.56406319	.027793597	.79926205	0
10	21	64	.0015046379	.0046322662	.38043654	.21000001	.26624915	0	.018854437	0
10	21	65	0	.0046322662	.11406926	.060000002	0	0	0	0
10	21	66	0	0	.3197248	.24000001	0	.027793597	0	0
10	21	67	2.6796758e-06	0	.82838982	0	0	.027793597	0	0
10	21	68	.0011549402	0	.61228818	.60000002	.52245158	.027793597	0	0
10	21	69	.0035964402	0	.74105245	.48000002	.58778882	.027793597	.79058468	0
10	21	70	.0025376531	0	.64080298	.36000001	.64530873	.027793597	0	0
10	21	71	0	0	.34371585	.12	0	.027793597	0	0
10	21	72	.0029346279	.027793597	.80785412	.048979599	.57876664	.027710879	.036456715	0
10	21	73	.0025028172	.0046322662	.67785501	.21000001	.58367509	0	.44138443	0
10	21	74	.00035103754	.0046322662	.73955917	.15000001	.60645092	.027793597	.31288549	0
10	21	75	0	0	.30974579	.12	0	.027793597	0	0
10	21	76	.00045286521	.0092645325	.62489408	.080000006	.48896536	.0091197742	.032867108	0
10	21	77	0	0	.18728815	.12	0	.027793597	0	0
10	21	78	.00013666345	0	.796875	.24000001	.31221303	.027793597	.78262377	0
10	21	79	.0012380102	0	.6796875	.60000002	.53648704	.027793597	.12671052	0
10	22	1	0	0	0	.080000006	0	0	0	0
10	22	2	0	0	0	0	0	0	0	0
10	22	3	0	0	0	.080000006	0	0	0	0
10	22	4	0	0	0	.2	0	0	0	0
10	22	5	0	0	0	.044444446	0	0	0	0
10	22	6	0	0	0	.2	0	0	0	0
10	22	7	0	0	0	.040000003	0	0	0	0
10	22	8	0	0	0	.089999996	0	0	0	0
10	22	9	0	0	0	.080000006	0	0	0	0
10	22	10	0	0	0	.080000006	0	0	0	0
10	22	11	0	0	0	.2	0	0	0	0
10	22	12	0	0	0	.2	0	0	0	0
10	22	13	0	0	0	.031111112	0	0	0	0
10	22	14	0	0	0	.080000006	0	0	0	0
10	22	15	0	0	0	.0125	0	0	0	0
10	22	16	0	0	0	.040000003	0	0	0	0
10	22	17	0	0	0	.040000003	0	0	0	0
10	22	18	0	0	0	0	0	0	0	0
10	22	19	0	0	0	.2	0	0	0	0
10	22	20	0	0	0	.060000002	0	0	0	0
10	22	21	0	0	0	.030000001	0	0	0	0
10	22	22	0	0	0	.040000003	0	0	0	0
10	22	23	0	0	0	.12	0	0	0	0
10	22	24	0	0	0	.16000001	0	0	0	0
10	22	25	0	0	0	.031111112	0	0	0	0
10	22	26	0	0	0	.026666669	0	0	0	0
10	22	27	0	0	0	.060000002	0	0	0	0
10	22	28	0	0	0	.12	0	0	0	0
10	22	29	0	0	0	.050000001	0	0	0	0
10	22	30	0	0	0	0	0	0	0	0
10	22	31	0	0	0	.057777774	0	0	0	0
10	22	32	0	0	0	.022222223	0	0	0	0
10	22	33	0	0	0	.2	0	0	0	0
10	22	34	0	0	0	.0044444446	0	0	0	0
10	22	35	0	0	0	.2	0	0	0	0
10	22	36	0	0	0	.080000006	0	0	0	0
10	22	37	0	0	0	.16000001	0	0	0	1
10	22	38	0	0	0	.16000001	0	0	0	0
10	22	39	0	0	0	.080000006	0	0	0	0
10	22	40	0	0	0	.080000006	0	0	0	0
10	22	41	0	0	0	.080000006	0	0	0	0
10	22	42	0	0	0	.2	0	0	0	0
10	22	43	0	0	0	.2	0	0	0	0
10	22	44	0	0	0	.040000003	0	0	0	0
10	22	45	0	0	0	.2	0	0	0	0
10	22	46	0	0	0	0	0	0	0	0
10	22	47	0	0	0	.080000006	0	0	0	0
10	22	48	0	0	0	.035555556	0	0	0	0
10	22	49	0	0	0	0	0	0	0	0
10	22	50	0	0	0	.022400001	0	0	0	0
10	22	51	0	0	0	.16000001	0	0	0	0
10	22	52	0	0	0	.050000001	0	0	0	0
10	22	53	0	0	0	.07	0	0	0	0
10	22	54	0	0	0	0	0	0	0	0
10	22	55	0	0	0	.16000001	0	0	0	0
10	22	56	0	0	0	.040000003	0	0	0	0
10	22	57	0	0	0	.040000003	0	0	0	0
10	22	58	0	0	0	.07	0	0	0	0
10	22	59	0	0	0	.030000001	0	0	0	0
10	22	60	0	0	0	.050000001	0	0	0	0
10	22	61	0	0	0	.080000006	0	0	0	0
10	22	62	0	0	0	.080000006	0	0	0	0
10	22	63	0	0	0	.2	0	0	0	0
10	22	64	0	0	0	.07	0	0	0	0
10	22	65	0	0	0	.020000001	0	0	0	0
10	22	66	0	0	0	.080000006	0	0	0	0
10	22	67	0	0	0	0	0	0	0	0
10	22	68	0	0	0	.2	0	0	0	0
10	22	69	0	0	0	.16000001	0	0	0	0
10	22	70	0	0	0	.12	0	0	0	0
10	22	71	0	0	0	.040000003	0	0	0	0
10	22	72	0	0	0	.016326532	0	0	0	0
10	22	73	0	0	0	.07	0	0	0	0
10	22	74	0	0	0	.050000001	0	0	0	0
10	22	75	0	0	0	.040000003	0	0	0	0
10	22	76	0	0	0	.026666669	0	0	0	0
10	22	77	0	0	0	.040000003	0	0	0	0
10	22	78	0	0	0	.080000006	0	0	0	0
10	22	79	0	0	0	.2	0	0	0	0
10	23	1	.0010646587	0	.68179399	.32000002	.69124246	.076685004	.083951183	0
10	23	2	.00050275552	0	.74347287	0	.74523187	.076685004	.11345521	0
10	23	3	.00014786927	0	.77675951	.32000002	.7434696	.076685004	.045848601	0
10	23	4	.076685004	0	.44037658	.80000001	.76033658	.076685004	.044488911	0
10	23	5	.0087181982	.025561668	.66024601	.17777778	.70670092	.050723933	.13512972	0
10	23	6	.0023511213	0	.2974118	.80000001	.73678696	.076685004	.047858626	0
10	23	7	.00057669013	.012780834	.79439944	.16000001	.37261593	0	.040519718	0
10	23	8	.0015082665	.012780834	.46103868	.35999998	.76669425	.076685004	.058159217	0
10	23	9	.00052493589	0	.58678669	.32000002	.55103737	.076685004	.012710644	0
10	23	10	.0020849567	0	.80386114	.32000002	.66028875	.076685004	.076791815	0
10	23	11	.0050601731	0	.68470532	.80000001	.77515686	.076685004	.14096731	0
10	23	12	.037566189	0	.63952518	.80000001	.77914137	.076685004	.1041475	0
10	23	13	.0035858299	.025561668	.7965253	.12444445	.12552266	.076285608	.00086724042	0
10	23	14	.0011755606	0	.76129937	.32000002	.48287198	.076685004	.034208033	0
10	23	15	.0027836391	.038342502	.78110987	.050000001	.46286622	.025162267	.065024957	0
10	23	16	0	0	.27510595	.16000001	0	.076685004	0	0
10	23	17	.00087242865	.012780834	.67010278	.16000001	.66337132	.075486802	.056215011	0
10	23	18	.000073934636	0	.64148235	0	.31935978	.076685004	.039717264	1
10	23	19	.0031865826	0	.59824765	.80000001	.64129299	.076685004	.0011921024	0
10	23	20	.0017559476	.012780834	.40752757	.24000001	.64439917	0	.040102601	0
10	23	21	0	.012780834	.12583461	.12	0	0	0	0
10	23	22	.000014786928	0	.76822037	.16000001	0	.076685004	0	0
10	23	23	.0013382169	0	.40338984	.48000002	.69129449	.076685004	0	0
10	23	24	.0031126481	0	.68101692	.64000005	.63965279	.076685004	0	0
10	23	25	.015018589	.025561668	.68054318	.12444445	.66883308	.025162267	.085181408	0
10	23	26	.0051187412	.025561668	.62863636	.10666668	.71028429	.049925134	.075441092	0
10	23	27	.056845751	.012780834	.65769529	.24000001	.72835529	.076685004	.11886801	0
10	23	28	.000022180391	0	.78776175	.48000002	.38323176	.076685004	.025369355	0
10	23	29	.00085394509	.012780834	.46585244	.2	.37050727	0	.026000151	0
10	23	30	.00077631371	0	.53839242	0	.72687346	.076685004	.084592327	0
10	23	31	.0015230535	.025561668	.72581315	.23111109	.60939288	.025162267	.050888378	0
10	23	32	.0081155589	.025561668	.56705779	.088888891	.511415	.025561668	.06496577	0
10	23	33	.025219105	0	.53243327	.80000001	.71663386	.076685004	.0664116	0
10	23	34	.000011090196	.038342502	.40540075	.017777778	.21556787	0	0	0
10	23	35	.0083102528	0	.73172992	.80000001	.6970818	.076685004	.017100787	0
10	23	36	7.3934639e-06	0	.83050847	.32000002	.43113574	.076685004	0	0
10	23	37	.017906969	0	.39118153	.64000005	.69102436	.076685004	.19539489	0
10	23	38	.017906969	0	.80643576	.64000005	.69102436	.076685004	.19539489	0
10	23	39	.00026616469	0	.43385002	.32000002	.6467036	.076685004	.014181901	0
10	23	40	.003733699	0	.69999999	.32000002	.64446586	.076685004	.096272223	0
10	23	41	.01252083	.012780834	.73149616	.32000002	.71961951	.076685004	.13692628	0
10	23	42	.0032826979	0	.73168445	.80000001	.73870301	.076685004	.099447243	0
10	23	43	.0032826979	0	.78705162	.80000001	.73870301	.076685004	.099447243	0
10	23	44	.00010720522	.012780834	.15807001	.16000001	.24143599	0	0	0
10	23	45	.0011459868	0	.58728808	.80000001	.72028202	.076685004	.019782161	0
10	23	46	.00017004965	0	.18455744	0	.43113574	.076685004	.040112473	0
10	23	47	0	0	.41525424	.32000002	0	.076685004	0	0
10	23	48	.0053060423	.025561668	.74509621	.14222223	.68806559	.025561668	.033098772	0
10	23	49	.000059147711	0	.19774011	0	0	.076685004	0	0
10	23	50	.013683822	.051123336	.76480603	.089600004	.71968168	.01521718	.070412375	0
10	23	51	.017877394	0	.59073889	.64000005	.59912825	.076685004	.072895907	0
10	23	52	.0049129562	.012780834	.52186561	.2	.035187695	0	.00055727165	0
10	23	53	.013230603	.012780834	.73753232	.28	.75689781	.076685004	.095675766	0
10	23	54	.00098333065	0	.77439302	0	.76646358	.076685004	.18720108	0
10	23	55	.0038741748	0	.73468059	.64000005	.63616472	.076685004	.044311829	0
10	23	56	.0011275032	.012780834	.48862091	.16000001	.64427847	0	.20590927	0
10	23	57	.000717166	.012780834	.44742891	.16000001	.38057044	0	.10352737	1
10	23	58	.013733857	.012780834	.79188979	.28	.63424164	.075486802	.021335328	0
10	23	59	.00034749278	.012780834	.32954374	.12	.33391052	0	.027567023	0
10	23	60	.016524391	.025561668	.64161307	.2	.71963447	.050324533	.083487287	0
10	23	61	.017818648	.012780834	.59531569	.32000002	.7330485	0	.078704596	0
10	23	62	.00079849403	0	.7080617	.32000002	.70549482	.076685004	.11792006	0
10	23	63	.023888281	0	.64374077	.80000001	.69236994	.076685004	.088255264	0
10	23	64	.0041514295	.012780834	.37171265	.28	.32681251	0	.018485948	0
10	23	65	0	.012780834	.11145351	.080000006	0	0	0	0
10	23	66	0	0	.3123931	.32000002	0	.076685004	0	0
10	23	67	7.3934639e-06	0	.80939382	0	0	.076685004	0	0
10	23	68	.0031865826	0	.59824765	.80000001	.64129299	.076685004	.0011921024	0
10	23	69	.0099228974	0	.72405922	.64000005	.72149241	.076685004	.14875042	0
10	23	70	.00700161	0	.62610859	.48000002	.79209632	.076685004	.097085387	0
10	23	71	0	0	.33583403	.16000001	0	.076685004	0	0
10	23	72	.0080968989	.076685004	.78932899	.065306127	.71041799	.076456778	.044903409	0
10	23	73	.0069054952	.012780834	.66231096	.28	.71644294	0	.076846346	0
10	23	74	.0009685437	.012780834	.72260022	.2	.74439955	.076685004	.20454967	0
10	23	75	0	0	.30264294	.16000001	0	.076685004	0	0
10	23	76	.0012494953	.025561668	.61056447	.10666668	.60018969	.025162267	.00039736749	0
10	23	77	0	0	.1829934	.16000001	0	.076685004	0	0
10	23	78	.00037706664	0	.77860171	.32000002	.38323176	.076685004	.076108068	0
10	23	79	.0034157804	0	.66410142	.80000001	.65852112	.076685004	.049893066	0
10	24	1	.00019574445	0	.39092171	0	.67467111	.014099037	0	0
10	24	2	.000092434879	0	.4262867	0	.72736621	.014099037	.043073051	0
10	24	3	.000027186728	0	.44537231	0	.7256462	.014099037	.054153036	0
10	24	4	.014099037	0	.2524997	0	.74210882	.014099037	.020200254	0
10	24	5	.0016028974	.0046996791	.37856671	0	.68975902	.0093259253	.064597338	0
10	24	6	.00043226898	0	.17052767	0	.71912378	.014099037	.052994184	0
10	24	7	.00010602824	.0023498395	.45548654	0	.3636831	0	.057430733	0
10	24	8	.00027730461	.0023498395	.26434678	0	.74831408	.014099037	.036160544	0
10	24	9	.000096512886	0	.33644718	0	.53782719	.014099037	0	0
10	24	10	.00038333287	0	.46091166	0	.64445949	.014099037	.042963587	0
10	24	11	.00093034579	0	.392591	0	.7565738	.014099037	.041243203	0
10	24	12	.0069067883	0	.36668596	0	.76046276	.014099037	.070366725	0
10	24	13	.00065927819	.0046996791	.45670545	0	.12251347	.014025605	.00029253724	0
10	24	14	.00021613449	0	.43650791	0	.47129595	.014099037	0	0
10	24	15	.00051179016	.0070495186	.44786668	0	.4517698	.0046262466	.024967546	0
10	24	16	0	0	.1577381	0	0	.014099037	0	0
10	24	17	.00016040169	.0023498395	.38421831	0	.64746815	.013878739	.043907933	0
10	24	18	.000013593364	0	.36780813	0	.31170368	.014099037	0	0
10	24	19	.00058587396	0	.34301856	0	.6259191	.014099037	.060545068	0
10	24	20	.00032284242	.0023498395	.23366497	0	.62895077	0	.0049454677	0
10	24	21	0	.0023498395	.072150074	0	0	0	0	0
10	24	22	2.7186729e-06	0	.44047621	0	0	.014099037	0	0
10	24	23	.00024603991	0	.23129252	0	.6747219	.014099037	.02507801	0
10	24	24	.00057228067	0	.3904762	0	.62431818	.014099037	.049895182	0
10	24	25	.0027612653	.0046996791	.39020452	0	.65279895	.0046262466	.094997965	0
10	24	26	.00094111386	.0046996791	.36044264	0	.69325644	.0091790613	.084375173	0
10	24	27	.010451461	.0023498395	.37710419	0	.71089417	.014099037	.044083472	0
10	24	28	4.0780092e-06	0	.45168069	0	.37404442	.014099037	0	0
10	24	29	.00015700336	.0023498395	.26710683	0	.36162499	0	.01675063	0
10	24	30	.00014273032	0	.30869925	0	.70944792	.014099037	.13834289	0
10	24	31	.00028002332	.0046996791	.41616109	0	.59478372	.0046262466	.06438911	0
10	24	32	.0014920982	.0046996791	.32513517	0	.49915469	.0046996791	.0414932	0
10	24	33	.0046366965	0	.30528244	0	.69945377	.014099037	.025839243	0
10	24	34	2.0390046e-06	.0070495186	.23244552	0	.2104	0	.035533454	0
10	24	35	.0015278942	0	.41955361	0	.68037045	.014099037	.01674325	0
10	24	36	1.3593365e-06	0	.47619048	0	.4208	.014099037	0	0
10	24	37	.0032923128	0	.22429262	0	.67445827	.014099037	.063146725	0
10	24	38	.0032923128	0	.46238786	0	.67445827	.014099037	.063146725	0
10	24	39	.000048936112	0	.24875754	0	.63120002	.014099037	0	0
10	24	40	.00068646489	0	.40136054	0	.62901586	.014099037	.023526156	0
10	24	41	.0023020362	.0023498395	.41941956	0	.70236784	.014099037	.023110615	0
10	24	42	.0006035454	0	.41952753	0	.72099388	.014099037	.045857616	0
10	24	43	.0006035454	0	.45127353	0	.72099388	.014099037	.045857616	0
10	24	44	.000019710378	.0023498395	.09063296	0	.23564798	0	.22727273	0
10	24	45	.00021069715	0	.33673468	0	.70301449	.014099037	0	0
10	24	46	.000031264735	0	.1058201	0	.4208	.014099037	0	0
10	24	47	0	0	.23809524	0	0	.014099037	0	0
10	24	48	.00097555044	.0046996791	.42721745	0	.67157042	.0046996791	.048114046	0
10	24	49	.000010874692	0	.11337869	0	0	.014099037	.10050378	1
10	24	50	.0025158599	.0093993582	.43851852	0	.70242852	.0027977778	.066607133	0
10	24	51	.0032868756	0	.33871326	0	.5847652	.014099037	.015160971	0
10	24	52	.000903279	.0023498395	.29922324	0	.034344133	0	.00043880584	0
10	24	53	.0024325324	.0023498395	.42288053	0	.73875248	.014099037	.068987206	0
10	24	54	.00018079174	0	.44401544	0	.7480889	.014099037	.10050378	0
10	24	55	.00071229227	0	.42124543	0	.62091374	.014099037	0	0
10	24	56	.0002072988	.0023498395	.28016165	0	.628833	0	.010257624	0
10	24	57	.00013185563	.0023498395	.25654331	0	.37144691	0	.032607734	0
10	24	58	.002525059	.0023498395	.45404762	0	.61903673	.013878739	.081016511	0
10	24	59	.000063888809	.0023498395	.18895122	0	.32590559	0	.081400409	0
10	24	60	.003038117	.0046996791	.36788312	0	.7023825	.0092524933	.092833228	0
10	24	61	.0032760745	.0023498395	.34133747	0	.7154749	0	.031924833	0
10	24	62	.00014680834	0	.40598291	0	.68858182	.014099037	.042854957	0
